algorithm,num_elements,order,execution_time,replication
quick,100,ordered,15999,10
merge,100,ordered,3019,1
merge,100,ordered,2717,2
merge,100,ordered,11471,3
merge,100,ordered,2716,4
merge,100,ordered,3019,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,3019,8
merge,100,ordered,3019,9
merge,100,ordered,2717,10
quick,100,ordered,3018,1
quick,100,ordered,2717,2
quick,100,ordered,3019,3
quick,100,ordered,3018,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,3018,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3321,1
quick,100,ordered,3019,2
quick,100,ordered,3018,3
quick,100,ordered,3019,4
quick,100,ordered,3019,5
quick,100,ordered,2717,6
quick,100,ordered,3019,7
quick,100,ordered,12679,8
quick,100,ordered,3925,9
quick,100,ordered,3018,10
merge,100,ordered,3321,1
merge,100,ordered,3018,2
merge,100,ordered,3019,3
merge,100,ordered,3019,4
merge,100,ordered,3018,5
merge,100,ordered,3019,6
merge,100,ordered,2717,7
merge,100,ordered,3018,8
merge,100,ordered,3019,9
merge,100,ordered,3019,10
quick,100,ordered,3019,1
quick,100,ordered,3019,2
quick,100,ordered,3018,3
quick,100,ordered,2717,4
quick,100,ordered,3019,5
quick,100,ordered,3018,6
quick,100,ordered,3019,7
quick,100,ordered,2717,8
quick,100,ordered,3320,9
quick,100,ordered,3019,10
quick,100,ordered,5131,1
quick,100,ordered,3019,2
quick,100,ordered,3019,3
quick,100,ordered,3019,4
quick,100,ordered,3019,5
quick,100,ordered,3018,6
quick,100,ordered,3019,7
quick,100,ordered,2717,8
quick,100,ordered,3018,9
quick,100,ordered,3019,10
merge,100,ordered,3018,1
merge,100,ordered,3019,2
merge,100,ordered,3019,3
merge,100,ordered,3018,4
merge,100,ordered,3019,5
merge,100,ordered,3019,6
merge,100,ordered,2717,7
merge,100,ordered,3019,8
merge,100,ordered,2717,9
merge,100,ordered,3019,10
quick,100,ordered,3019,1
quick,100,ordered,2717,2
quick,100,ordered,3018,3
quick,100,ordered,2717,4
quick,100,ordered,3019,5
quick,100,ordered,3018,6
quick,100,ordered,3019,7
quick,100,ordered,3019,8
quick,100,ordered,2717,9
quick,100,ordered,3019,10
quick,100,ordered,4226,1
quick,100,ordered,2717,2
quick,100,ordered,3018,3
quick,100,ordered,2717,4
quick,100,ordered,3019,5
quick,100,ordered,2717,6
quick,100,ordered,3019,7
quick,100,ordered,3019,8
quick,100,ordered,2717,9
quick,100,ordered,3019,10
merge,100,ordered,2717,1
merge,100,ordered,3019,2
merge,100,ordered,2717,3
merge,100,ordered,3019,4
merge,100,ordered,2717,5
merge,100,ordered,3019,6
merge,100,ordered,3019,7
merge,100,ordered,3019,8
merge,100,ordered,3019,9
merge,100,ordered,3019,10
quick,100,ordered,3019,1
quick,100,ordered,3019,2
quick,100,ordered,3019,3
quick,100,ordered,2717,4
quick,100,ordered,3018,5
quick,100,ordered,2717,6
quick,100,ordered,3019,7
quick,100,ordered,2717,8
quick,100,ordered,3019,9
quick,100,ordered,2717,10
quick,100,ordered,3019,1
quick,100,ordered,3019,2
quick,100,ordered,3018,3
quick,100,ordered,3019,4
quick,100,ordered,2717,5
quick,100,ordered,3018,6
quick,100,ordered,2717,7
quick,100,ordered,3019,8
quick,100,ordered,3018,9
quick,100,ordered,2717,10
merge,100,ordered,3019,1
merge,100,ordered,3018,2
merge,100,ordered,3019,3
merge,100,ordered,2717,4
merge,100,ordered,3018,5
merge,100,ordered,3019,6
merge,100,ordered,3019,7
merge,100,ordered,3019,8
merge,100,ordered,3019,9
merge,100,ordered,2716,10
quick,100,ordered,3019,1
quick,100,ordered,3019,2
quick,100,ordered,2716,3
quick,100,ordered,3321,4
quick,100,ordered,2717,5
quick,100,ordered,3018,6
quick,100,ordered,2717,7
quick,100,ordered,3019,8
quick,100,ordered,2716,9
quick,100,ordered,3019,10
quick,100,ordered,4226,1
quick,100,ordered,2717,2
quick,100,ordered,3018,3
quick,100,ordered,3019,4
quick,100,ordered,2717,5
quick,100,ordered,3018,6
quick,100,ordered,3019,7
quick,100,ordered,2717,8
quick,100,ordered,3018,9
quick,100,ordered,2717,10
merge,100,ordered,2717,1
merge,100,ordered,3019,2
merge,100,ordered,2717,3
merge,100,ordered,3019,4
merge,100,ordered,3019,5
merge,100,ordered,2717,6
merge,100,ordered,3019,7
merge,100,ordered,2717,8
merge,100,ordered,3019,9
merge,100,ordered,3019,10
quick,100,ordered,3019,1
quick,100,ordered,3019,2
quick,100,ordered,3018,3
quick,100,ordered,3019,4
quick,100,ordered,2717,5
quick,100,ordered,3018,6
quick,100,ordered,3019,7
quick,100,ordered,2717,8
quick,100,ordered,3018,9
quick,100,ordered,3019,10
quick,100,ordered,4226,1
quick,100,ordered,3018,2
quick,100,ordered,2717,3
quick,100,ordered,4226,4
quick,100,ordered,2717,5
quick,100,ordered,3019,6
quick,100,ordered,2717,7
quick,100,ordered,3019,8
quick,100,ordered,3019,9
quick,100,ordered,3019,10
merge,100,ordered,3019,1
merge,100,ordered,3018,2
merge,100,ordered,3019,3
merge,100,ordered,3019,4
merge,100,ordered,3018,5
merge,100,ordered,3019,6
merge,100,ordered,3019,7
merge,100,ordered,3018,8
merge,100,ordered,2717,9
merge,100,ordered,3019,10
quick,100,ordered,3018,1
quick,100,ordered,3019,2
quick,100,ordered,3019,3
quick,100,ordered,3019,4
quick,100,ordered,3019,5
quick,100,ordered,2717,6
quick,100,ordered,3019,7
quick,100,ordered,3019,8
quick,100,ordered,3019,9
quick,100,ordered,3019,10
quick,100,ordered,3622,1
quick,100,ordered,3019,2
quick,100,ordered,3019,3
quick,100,ordered,3018,4
quick,100,ordered,3019,5
quick,100,ordered,3019,6
quick,100,ordered,3019,7
quick,100,ordered,3019,8
quick,100,ordered,3019,9
quick,100,ordered,3019,10
merge,100,ordered,3019,1
merge,100,ordered,3018,2
merge,100,ordered,3019,3
merge,100,ordered,3019,4
merge,100,ordered,3018,5
merge,100,ordered,3019,6
merge,100,ordered,2717,7
merge,100,ordered,3320,8
merge,100,ordered,3019,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,3019,2
quick,100,ordered,2717,3
quick,100,ordered,3019,4
quick,100,ordered,2717,5
quick,100,ordered,3018,6
quick,100,ordered,3019,7
quick,100,ordered,3019,8
quick,100,ordered,3018,9
quick,100,ordered,2717,10
quick,100,ordered,4830,1
quick,100,ordered,3019,2
quick,100,ordered,4226,3
quick,100,ordered,21131,4
quick,100,ordered,3018,5
quick,100,ordered,3019,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,3019,9
quick,100,ordered,2717,10
merge,100,ordered,3019,1
merge,100,ordered,11471,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2716,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2716,10
quick,100,ordered,3321,1
quick,100,ordered,3019,2
quick,100,ordered,3018,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,3018,7
quick,100,ordered,3019,8
quick,100,ordered,3019,9
quick,100,ordered,3019,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2716,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2716,6
quick,100,ordered,2717,7
quick,100,ordered,3019,8
quick,100,ordered,3019,9
quick,100,ordered,3018,10
quick,100,ordered,3019,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2716,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2716,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2716,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,3018,6
quick,100,ordered,2717,7
quick,100,ordered,3623,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3320,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2716,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,3019,1
merge,100,ordered,2716,2
merge,100,ordered,3019,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,3019,8
merge,100,ordered,3018,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2716,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2716,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3321,1
quick,100,ordered,3019,2
quick,100,ordered,2716,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2716,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,2716,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2716,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2716,10
quick,100,ordered,2717,1
quick,100,ordered,3019,2
quick,100,ordered,3018,3
quick,100,ordered,3019,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2716,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,2716,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2716,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2716,10
quick,100,ordered,3321,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2716,10
merge,100,ordered,2717,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2716,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2716,8
merge,100,ordered,2717,9
merge,100,ordered,3019,10
quick,100,ordered,2717,1
quick,100,ordered,2716,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3623,1
quick,100,ordered,3018,2
quick,100,ordered,3019,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,3019,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2716,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,2716,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2716,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,2716,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2716,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,3018,10
merge,100,ordered,2717,1
merge,100,ordered,3622,2
merge,100,ordered,2717,3
merge,100,ordered,12679,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,3019,7
merge,100,ordered,2717,8
merge,100,ordered,3019,9
merge,100,ordered,3019,10
quick,100,ordered,2717,1
quick,100,ordered,11471,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3018,1
quick,100,ordered,3019,2
quick,100,ordered,2717,3
quick,100,ordered,2716,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,3019,10
merge,100,ordered,2716,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2716,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2716,9
merge,100,ordered,2717,10
quick,100,ordered,2717,1
quick,100,ordered,3018,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2716,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,3019,9
quick,100,ordered,2717,10
quick,100,ordered,3622,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2716,5
quick,100,ordered,3019,6
quick,100,ordered,3019,7
quick,100,ordered,3019,8
quick,100,ordered,3018,9
quick,100,ordered,3019,10
merge,100,ordered,2717,1
merge,100,ordered,2716,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,3018,6
merge,100,ordered,3019,7
merge,100,ordered,3019,8
merge,100,ordered,2717,9
merge,100,ordered,2717,10
quick,100,ordered,3019,1
quick,100,ordered,2717,2
quick,100,ordered,2716,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,3019,9
quick,100,ordered,2716,10
quick,100,ordered,3321,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,3018,6
quick,100,ordered,3019,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
merge,100,ordered,3019,1
merge,100,ordered,3019,2
merge,100,ordered,2716,3
merge,100,ordered,2717,4
merge,100,ordered,2717,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2717,9
merge,100,ordered,3018,10
quick,100,ordered,2717,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2716,4
quick,100,ordered,3019,5
quick,100,ordered,3019,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,2717,9
quick,100,ordered,2717,10
quick,100,ordered,3019,1
quick,100,ordered,2717,2
quick,100,ordered,2717,3
quick,100,ordered,2716,4
quick,100,ordered,2717,5
quick,100,ordered,2717,6
quick,100,ordered,2717,7
quick,100,ordered,2716,8
quick,100,ordered,3019,9
quick,100,ordered,2717,10
merge,100,ordered,2716,1
merge,100,ordered,2717,2
merge,100,ordered,2717,3
merge,100,ordered,2717,4
merge,100,ordered,2716,5
merge,100,ordered,2717,6
merge,100,ordered,2717,7
merge,100,ordered,2717,8
merge,100,ordered,2716,9
merge,100,ordered,2717,10
quick,100,ordered,3019,1
quick,100,ordered,3018,2
quick,100,ordered,3019,3
quick,100,ordered,2717,4
quick,100,ordered,2717,5
quick,100,ordered,2716,6
quick,100,ordered,2717,7
quick,100,ordered,2717,8
quick,100,ordered,3019,9
quick,100,ordered,2717,10
quick,100,unordered,4830,1
quick,100,unordered,3019,2
quick,100,unordered,2716,3
quick,100,unordered,2717,4
quick,100,unordered,2717,5
quick,100,unordered,3019,6
quick,100,unordered,3018,7
quick,100,unordered,2717,8
quick,100,unordered,2717,9
quick,100,unordered,2717,10
merge,100,unordered,2717,1
merge,100,unordered,2717,2
merge,100,unordered,2717,3
merge,100,unordered,2716,4
merge,100,unordered,2717,5
merge,100,unordered,2717,6
merge,100,unordered,3622,7
merge,100,unordered,2717,8
merge,100,unordered,2717,9
merge,100,unordered,2717,10
quick,100,unordered,2717,1
quick,100,unordered,2717,2
quick,100,unordered,2717,3
quick,100,unordered,2717,4
quick,100,unordered,2717,5
quick,100,unordered,2717,6
quick,100,unordered,2717,7
quick,100,unordered,2716,8
quick,100,unordered,2717,9
quick,100,unordered,2717,10
quick,100,unordered,4226,1
quick,100,unordered,3019,2
quick,100,unordered,3018,3
quick,100,unordered,3019,4
quick,100,unordered,3320,5
quick,100,unordered,3019,6
quick,100,unordered,2717,7
quick,100,unordered,2717,8
quick,100,unordered,2716,9
quick,100,unordered,2717,10
merge,100,unordered,3019,1
merge,100,unordered,3019,2
merge,100,unordered,3018,3
merge,100,unordered,2717,4
merge,100,unordered,2717,5
merge,100,unordered,2717,6
merge,100,unordered,2717,7
merge,100,unordered,2717,8
merge,100,unordered,3019,9
merge,100,unordered,2717,10
quick,100,unordered,3019,1
quick,100,unordered,3019,2
quick,100,unordered,3018,3
quick,100,unordered,2717,4
quick,100,unordered,2717,5
quick,100,unordered,2717,6
quick,100,unordered,2717,7
quick,100,unordered,2717,8
quick,100,unordered,3019,9
quick,100,unordered,2717,10
quick,100,unordered,3622,1
quick,100,unordered,2717,2
quick,100,unordered,2717,3
quick,100,unordered,2717,4
quick,100,unordered,2716,5
quick,100,unordered,2717,6
quick,100,unordered,2717,7
quick,100,unordered,2717,8
quick,100,unordered,2716,9
quick,100,unordered,2717,10
merge,100,unordered,2717,1
merge,100,unordered,3018,2
merge,100,unordered,2717,3
merge,100,unordered,2717,4
merge,100,unordered,2717,5
merge,100,unordered,2717,6
merge,100,unordered,2717,7
merge,100,unordered,2717,8
merge,100,unordered,2717,9
merge,100,unordered,2717,10
quick,100,unordered,3019,1
quick,100,unordered,2717,2
quick,100,unordered,2717,3
quick,100,unordered,3018,4
quick,100,unordered,3019,5
quick,100,unordered,2717,6
quick,100,unordered,2717,7
quick,100,unordered,2716,8
quick,100,unordered,2717,9
quick,100,unordered,2717,10
quick,100,unordered,3924,1
quick,100,unordered,2717,2
quick,100,unordered,2716,3
quick,100,unordered,2717,4
quick,100,unordered,2717,5
quick,100,unordered,2717,6
quick,100,unordered,2716,7
quick,100,unordered,3019,8
quick,100,unordered,2717,9
quick,100,unordered,2717,10
merge,100,unordered,3018,1
merge,100,unordered,2717,2
merge,100,unordered,2717,3
merge,100,unordered,2717,4
merge,100,unordered,3018,5
merge,100,unordered,2717,6
merge,100,unordered,2717,7
merge,100,unordered,2716,8
merge,100,unordered,2717,9
merge,100,unordered,2717,10
quick,100,unordered,2717,1
quick,100,unordered,2716,2
quick,100,unordered,2717,3
quick,100,unordered,2717,4
quick,100,unordered,2717,5
quick,100,unordered,2716,6
quick,100,unordered,2717,7
quick,100,unordered,2717,8
quick,100,unordered,2717,9
quick,100,unordered,2717,10
quick,100,unordered,3924,1
quick,100,unordered,2717,2
quick,100,unordered,3019,3
quick,100,unordered,2717,4
quick,100,unordered,2717,5
quick,100,unordered,3019,6
quick,100,unordered,3018,7
quick,100,unordered,2717,8
quick,100,unordered,2717,9
quick,100,unordered,2717,10
merge,100,unordered,2717,1
merge,100,unordered,2717,2
merge,100,unordered,3019,3
merge,100,unordered,2716,4
merge,100,unordered,2717,5
merge,100,unordered,2717,6
merge,100,unordered,2717,7
merge,100,unordered,2716,8
